INSERT INTO names (ID,name,type,gender) VALUES (0, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1211, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1212, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1213, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1214, Холмса, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1215, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1216, Холмса, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1217, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1218, Брук, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1219, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1220, Бейкер, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1221, Сулейман, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1222, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1223, Дьяченко, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1224, Людмила, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1225, Мило, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1226, Мариарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1227, Шерлоку, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1228, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1229, Шерлоку, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1230, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1231, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1232, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1233, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1234, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1235, Руфус, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1236, Брюл, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1237, Вашингтоне, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1238, Макс, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1239, Клодетта, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1240, Сант, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1241, Сюррей, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1242, Рейхенбаха, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1243, Андерсона, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1244, Андерсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1245, Пол, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1246, Левой, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1247, Андерсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1248, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1249, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1250, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1251, Джим, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1252, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1253, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1254, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1255, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1256, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1257, Мел, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1258, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1259, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1260, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1261, Гретель, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1262, Мел, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1263, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1264, Гретель, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1265, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1266, Клодетт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1267, Клодетт, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1268, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1269, Бейкер, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1270, Артуру, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1271, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1272, Сулейман, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1273, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1274, Донован, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1275, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1276, Идею, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1277, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1278, Донован, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1279, Им, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1280, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1281, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1282, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1283, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1284, Грегсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1285, Герман, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1286, Иду, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1287, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1288, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1289, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1290, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1291, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1292, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1293, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1294, Донован, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1295, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1296, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1297, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1298, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1299, Бейкер, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1300, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1301, Тауэр, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1302, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1303, Рик, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1304, Брук, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1305, Шерлоке, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1306, Холмсе, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1307, Брук, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1308, Китти, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1309, Ричард, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1310, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1311, Ричард, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1312, Брук, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1313, Ричард, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1314, Брук, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1315, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1316, Рик, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1317, Брук, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1318, Шерлоком, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1319, Холмсом, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1320, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1321, Ватсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1322, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1323, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1324, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1325, Джеймса, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1326, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1327, Ричард, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1328, Энд, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1329, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1330, Китти, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1331, Меня, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1332, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1333, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1334, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1335, Молли, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1336, Райли, имя, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1337, Шерлоку, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1338, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1339, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1340, Джим, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1341, Джим, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1342, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1343, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1344, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1345, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1346, Шерлока, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1347, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1348, Ричарда, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1349, Брука, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1350, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1351, Барта, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1352, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1353, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1354, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1355, Ричард, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1356, Брук, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1357, Ричард, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1358, Брук, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1359, Рейхенбах, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1360, Дали, фам, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1361, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1362, Ричарда, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1363, Брука, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1364, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1365, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1366, Себастьян, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1367, Бах, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1368, Тауэр, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1369, Рад, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1370, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1371, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1372, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1373, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1374, Хадсон, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1375, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1376, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1377, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1378, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1379, Холмс, фам, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1380, Благослави, имя, жен);
INSERT INTO names (ID,name,type,gender) VALUES (1381, Джон, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1382, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1383, Прошу, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1384, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1385, Мориарти, фам, мж);
INSERT INTO names (ID,name,type,gender) VALUES (1386, Шерлок, имя, муж);
INSERT INTO names (ID,name,type,gender) VALUES (1387, Хадсон, фам, муж);
